Number of true negative reads: 2976.

id	correct_species_taxid	correct_genus_taxid	script_species_taxid	script_genus_taxid
3576dcda-50c2-9c73-392d-daee2e550636	-	-	*	*
925f556f-566a-1bca-16cb-5b8388ad0530	2173	2172	*	*
58998797-94d6-e59f-b3d0-b097ff32461b	1351	1350	*	*
dfae4633-59f4-e57b-0f98-5c422a81184e	562	561	*	*
c6c67f83-900c-24de-e2be-40ad4aa30335	562	561	*	*
99e90aa0-4185-c1ff-bcbb-863a4b666fc3	-	-	*	*
eb6346e9-b69a-c1a9-ba12-0e4d3dbe01ce	-	-	*	*
bae0323f-3a1d-2758-4365-3133033bb508	1496	1870884	*	*
0ea52c8c-c485-40fe-5532-d39b80b94130	562	561	*	*
ec326284-fe76-f20b-c9b4-95aae912c159	-	-	*	*
da9f6bf6-e8ef-4b55-c0ac-5c45de909771	-	-	*	*
f6c1fecc-4bca-4c26-9447-471ab4b8227d	-	-	*	*
79762c1b-4592-b72e-3350-7ef47f2cfe22	562	561	*	*
76cad272-1bb8-05dc-74a6-11c5c23da6de	-	-	*	*
c9c979b6-a875-2d44-39d3-e1b2f068999f	1502	1485	*	*
aad255c3-c8ef-e217-7b69-52b786d9f2de	-	-	*	*
1ec1364a-6cd9-525d-29c8-bc604ef41e0a	-	-	*	*
11b63340-165c-fb26-0f2c-6b7fab1d5682	-	-	*	*
264c7b04-0844-b47a-1630-ffb74cb54015	-	-	*	*
b90d4f1b-528d-aba4-f9e7-46d9d80a7ce3	-	-	*	*
d2cc059c-6b08-eae7-4bf4-1117592cd8e7	-	-	*	*
8bd13201-df6c-8dbc-e793-797c5ba2e176	-	-	*	*
5c0daa76-1f9a-b9a9-7e43-1d655d4558fe	-	-	*	*
40db8a3d-b8f0-e63f-6f5b-c13b27916a84	-	-	*	*
4f42381b-1bb2-5708-2f2b-ad6075abec99	-	-	*	*
18cbf639-4803-cda5-9764-a9b1c81a5353	-	-	*	*
fc6b02c4-13ab-907d-d9d6-fa2a149e15a0	-	-	*	*
30240772-5d0a-559e-f372-e60450130f5f	-	-	*	*
77267011-a4f2-baf3-b5cf-f0fc342067df	562	561	*	*
99b3a333-d96a-3a95-04c1-f9cf7c58753c	-	-	*	*
a04f5321-f07b-5d48-425b-a925f9f3a6e7	423477	29465	*	*
2714067b-ac14-11d0-bfef-3a804172348a	301301	841	*	*
ed5b5f74-c389-7b5d-4f98-e3bdccf9faf3	-	-	*	*
7bf96451-7c0c-25aa-032f-42b4ab31cfab	-	-	*	*
41392716-8123-3a03-aa0d-0d794f478478	562	561	*	*
6bfe10e3-ebc2-59e1-5514-92a003d82856	-	-	*	*
b1586833-15c6-00fb-ec5b-08225abbf655	-	-	*	*
9d7076bd-360e-8985-1048-4f348521960d	-	-	*	*
0a970909-4ff6-2150-ce77-fd69f9212559	-	-	*	*
30f41812-1bf1-b081-47f8-ff595b7c43d2	-	-	*	*
4cfe6552-0e20-985c-f6ad-c967b8bb70cc	28901	590	*	*
89620afd-f9d8-32ba-44c8-ae424b937af9	-	-	*	*
4462de67-aba1-29ec-a855-902cfc9580ab	817	816	*	*
d94e1a93-f34a-ca6a-1959-184615455f81	1680	1678	*	*
c89623d5-40e2-cea9-45b2-d45838ff139d	-	-	*	*
e698040d-312d-9977-b6cc-a6d5e9b4302f	-	-	*	*
5c2b61ce-801b-3079-6fdb-99d610f1e28e	-	-	*	*
7df27060-ce43-358a-e768-0e550e143bd7	28901	590	*	*
2b5d1b80-b737-42b3-9a85-ad8abc3c65fb	-	-	*	*
c120f822-c568-1b35-074e-77ed0c74388b	1502	1485	*	*
96aaff74-cf34-56e1-fcde-19f5d0ef96ea	-	-	*	*
54bf547f-6d01-e2a1-c814-620674454eaa	1613	2742598	*	*
41c1fbfe-4ab9-16b8-d1e3-5e9388201171	562	561	*	*
e17605d8-830e-3b45-3266-a05a954bf974	562	561	*	*
043d7bad-3826-e884-5af5-a20e8455be71	-	-	*	*
a82eab01-ca85-aa58-dfb5-4c1153ea968b	-	-	*	*
19e07bb9-77a4-f7be-4f58-69e3955f0434	-	-	*	*
0e472156-1d2d-9592-36d1-141fa2dfeed3	-	-	*	*
f4ed6c00-8c3d-53c3-dad5-3fa893afe000	-	-	*	*
93d80b9c-3145-2397-2cca-a985db66f610	-	-	*	*
521369ae-c925-2f12-0c24-547212d06cfc	-	-	*	*
8904bc74-7bc4-6100-a481-bcd8ad056a66	-	-	*	*
1249ee98-d5e5-da9e-587e-ff1c730071e9	-	-	*	*
01b98513-6b05-93b4-b071-50b664d4c0fa	301301	841	*	*
7d60230e-e2bd-d6de-f1fc-10673cf356bc	-	-	*	*
352875da-3150-449a-a9fb-a185f2b4aaa1	817	816	*	*
7f463c16-b14d-5c2b-9b22-e69938066993	562	561	*	*
bed34737-3874-9685-72e0-36c45fd9f13c	-	-	*	*
e1597582-952f-1f61-8631-0887a2b17565	-	-	*	*
1c72f7cf-c709-820e-bdd2-7ff2916100c3	-	-	*	*
20e9142f-85aa-0761-2061-a1e61061d4ce	562	561	*	*
0598b062-3ba4-7f9c-e4d0-97a68fc45360	-	-	*	*
0bc3850a-ccb8-6fd0-1122-a418732bd9fa	28128	838	*	*
d68f112b-cd12-a539-1eda-395c6fc5f293	-	-	*	*
006cab93-8c92-210d-7d9e-493f55c039ad	-	-	*	*
00f2be95-4f81-9922-ee0b-136564f5a042	-	-	*	*
174cdbe5-0367-3b84-7a38-162039393ce9	-	-	*	*
e6638fba-c851-4932-9e9b-98f39938e3d7	851	848	*	*
42c8c25c-e80b-818f-e6d4-e13749456c7f	-	-	*	*
e35a70cc-1a11-f27b-4d74-8bc864b98221	817	816	*	*
5c462fbc-7334-42bb-5551-350b4ed817e7	301301	841	*	*
013f3d11-ec0d-4414-b3ce-6f82104a8e82	1351	1350	*	*
71fc1612-c180-e3f7-f207-cb2d54f2857c	817	816	*	*
842d83e5-b52c-874a-0c3a-300505073b73	-	-	*	*
ad97469c-a787-e9ff-3da2-a62d3acdf19a	-	-	*	*
08d5573e-6f74-ffac-61a0-682fb7d84491	28901	590	*	*
3816b82f-c1d5-9a53-3773-e560b0844b7f	28901	590	*	*
dcbd4e72-b034-fb95-f8c6-e143c10fce8c	1680	1678	*	*
1643c218-08c5-bd78-b801-378d42b5256d	-	-	*	*
a77ea557-921b-c97a-ed62-d721b7401f74	-	-	*	*
0e298ccd-d756-4989-5ea5-bbe8c2b9abd7	-	-	*	*
53c4bf3c-14e5-b82c-0f40-fe22721cf89f	-	-	*	*
898c4f14-6b50-2c20-c05c-4ded9780919e	-	-	*	*
cc689075-c828-fbb8-5d20-98206e457463	-	-	*	*
a5a54a98-9b91-6edc-8a1b-92d3cd6f4b0d	-	-	*	*
393bfd2e-9331-cf7f-36e6-dbbde680389e	-	-	*	*
430c2876-929e-3d81-a8eb-e079daa156f8	-	-	*	*
8927e214-6392-ca27-323b-7e52ecd82b44	817	816	*	*
a81c9fa9-abac-ef4c-8f9a-72da908f1907	2173	2172	*	*
0dd21120-6f0f-f214-0d47-c4aa30c134a1	-	-	*	*
0f220187-2cd7-d0ab-4a5f-c7fc44de3ca1	-	-	*	*
ad0367e1-d58a-937b-ddc7-ff918af34aad	-	-	*	*
c6d1d850-2d5e-56fc-118f-a4cf15671736	-	-	*	*
526ea3a7-05f4-50c3-76bc-63235336e3d8	851	848	*	*
206f8626-c371-47ab-d4f4-0eb325f993df	-	-	*	*
e787e2d6-5398-7a0b-0b8e-0a929c14039b	-	-	*	*
83767a5a-94db-ac54-8720-739d804f4564	-	-	*	*
fdaaef82-03d8-e49f-6171-151226bc94cc	1613	2742598	*	*
a164067e-83be-f860-82a9-95f81400d977	-	-	*	*
5e092c64-dfba-ad61-ebd9-b795e622f1bb	1496	1870884	*	*
bfe448bb-7c88-0ed5-27bf-ea9f92cae0ba	-	-	*	*
03679e0c-59d8-3cfb-cd97-24598a5b65f5	-	-	*	*
211f193f-97bf-ef1a-7249-4b10730234c8	-	-	*	*
8f4bad1b-b903-37aa-f067-898c67d2481f	-	-	*	*
f6a219e5-c519-cbbb-47b8-87d439ad1e31	-	-	*	*
7490c41f-f991-fea9-945c-c04192dcf33a	-	-	*	*
7b3cf1b6-6dee-458f-4f19-1b60e90d7548	-	-	*	*
e34ec921-bb50-7d54-98db-695e8142d8c3	-	-	*	*
4767d0c7-dc1d-b3f7-3b69-84988d13644e	-	-	*	*
9e03b1b8-e483-3c47-90c9-52e7be02ba18	1351	1350	*	*
17661a1c-ad95-a433-cd0c-dc978df8bfe6	562	561	*	*
5a8b909c-cfed-1646-da59-a75309496e79	562	561	*	*
1b3022d8-ce98-ed38-dd3d-2fae8fc7844b	562	561	*	*
a5a03019-eab9-f582-7d63-4b36351f0126	-	-	*	*
7e6ba97d-47de-1b38-b98e-9b5426064236	-	-	*	*
23fbb30d-4ea7-9a16-194f-82fef11321d2	-	-	*	*
46de30e9-9b27-6ac9-d7a1-818066ce66ba	562	561	*	*
3fce45e8-4c08-cc98-10c3-2d177c5b91d8	2173	2172	*	*
28b4d83a-18e2-75fe-8c71-b01611696916	-	-	*	*
89c8afbb-cdc5-968d-b365-56fba9a8cc22	-	-	*	*
b81e36d3-e1ff-1847-39ca-d8141242d005	562	561	*	*
08090d02-770e-1a6d-8bca-7fdb2bf62f0f	28128	838	*	*
44b46a69-f4d7-b7e5-d9bf-25fc48bca795	562	561	*	*
0769599d-9faa-2983-b6ea-26c610bdd32f	-	-	*	*
83bf66f9-be44-9abf-cb73-857d6c9d6b6a	-	-	*	*
1ca7873f-3f27-5344-9f91-f04a794fefb5	562	561	*	*
611cae3b-fad1-2fca-1a1e-8f9bdfd0a18a	1613	2742598	*	*
ff045736-47d3-42fe-90e8-b00bf833641a	562	561	*	*
b0c49de7-fc5c-fe4e-314b-d3665ff2a299	562	561	*	*
1f46a681-0c9d-58d1-8e88-c208a8028df2	-	-	*	*
4da9afb0-6979-96cd-da4d-39308b9258e4	-	-	*	*
b18065bf-f29e-b659-9ecc-446a47e69e31	28128	838	*	*
59bad8ae-7f62-ab05-7bdf-1be483fe1230	-	-	*	*
f1d9840d-e1ca-c2e6-3334-d8557c607173	562	561	*	*
240c6875-7de1-2791-042a-30c299b60c8a	-	-	*	*
46035ca1-e6d0-4412-6e0e-7b26e11ac630	-	-	*	*
cd14899b-d3a6-a06b-e9c1-295cd1abe543	-	-	*	*
c7f599fe-e8d4-6d07-25b7-3a4c8a03457d	-	-	*	*
6fa694eb-58c9-fa68-ad78-5d60a821b21e	-	-	*	*
22f58d60-f334-4950-9bd7-9a5af09812a9	-	-	*	*
43162d8b-1b12-7559-d414-ed1f529753e1	-	-	*	*
9510531c-633a-adcb-5e7e-0c3402d98ad3	-	-	*	*
b5e549ed-657b-1b8c-0f46-f0291fe28767	-	-	*	*
17e707ba-fb32-c4d5-ba26-b0935e39e405	-	-	*	*
19eff823-3d3b-3904-b378-fe244e5a1ba3	301301	841	*	*
b8034785-10d7-2d7c-5c1e-1cfa5945aa01	28128	838	*	*
fa6ded81-db31-46ab-055f-cc1ccda61b5a	-	-	*	*
2283cdbd-cbe4-de40-dd82-cbbccf79d028	2173	2172	*	*
b4ddb192-d8f6-ad0c-f03d-886bee9aa745	-	-	*	*
d96757a8-647c-ad4e-de6f-60e2b0364cb3	-	-	*	*
6ebe5bd2-ed5e-4f2b-f605-2939adbc7e6f	562	561	*	*
b754d65b-8f5d-24c4-8efc-1d6b6002fd1d	-	-	*	*
65a54b24-363c-aeeb-cc9a-83c456bfcaa0	423477	29465	*	*
219fdc68-5dc3-1786-c21b-48213eeca299	-	-	*	*
7bf16803-2998-d34d-d1d3-89248a30e24f	562	561	*	*
e4d433fc-2002-61a9-e067-b3de59553b4d	562	561	*	*
ef2a8a58-db15-8566-e697-3dc7c1dca302	239935	239934	*	*
875f669f-94ec-db1e-cb26-e910061c131f	562	561	*	*
9f992ea7-0309-ad84-6885-8593a194213c	-	-	*	*
bec2dc5e-e08b-cde9-d9d4-eca10cd683e3	1502	1485	*	*
6b228765-1264-f116-9015-7548258aee80	-	-	*	*
0818aa2e-2128-2246-1a95-ca97a360a408	-	-	*	*
0e405946-472a-986a-54b8-884343804a51	239935	239934	*	*
76c122c1-311b-e5f8-28fd-1f413c79c36f	-	-	*	*
8f0c8105-0399-3e47-80c4-fd5f38736df1	-	-	*	*
d42d9c0d-3ca0-7674-9a66-abcccbf189f6	-	-	*	*
60c21728-9295-c171-2c83-30286a0c00ba	-	-	*	*
0884a1f2-2104-f686-cc03-9ea3e16dc5dd	423477	29465	*	*
7a019789-80c9-1785-4aa8-af6b5e85dec9	-	-	*	*
4a51ecfb-d281-80b3-d0bc-b77ea2d08a87	-	-	*	*
261157aa-3f81-edbd-4096-c06575e6dc67	562	561	*	*
376fb577-e8b6-004c-8ed1-c3ccfa645fa4	-	-	*	*
dbaa8106-f37b-6b66-3cd9-e56996000c9b	-	-	*	*
c69a791d-86c8-1b04-7032-ef1344d6fbaa	562	561	*	*
f1efa19e-4ea6-6913-df83-b5a3f62c877b	-	-	*	*
edc46465-fe32-6f6b-7f33-1fa3f256ba46	-	-	*	*
702d2d14-ee41-9fb2-ba0e-f881ac9d58a8	-	-	*	*
c0d30cfa-4dd3-04c3-85f1-77e922a9470e	-	-	*	*
7e505034-068b-d133-900d-a3f16365dfc1	-	-	*	*
47754b8b-7c2d-64b9-d723-aa3856de26da	-	-	*	*
4fdf26e4-8bb0-b01a-8841-0aef36aaa184	-	-	*	*
715497fc-02f4-5106-b88a-ea4d14743429	-	-	*	*
6963360f-4b8e-1717-82fe-f617f8854979	562	561	*	*
866382cf-ddc2-5e00-8fe1-c0ee9a4e2505	-	-	*	*
59e50f62-9187-2288-0f8f-f24652163962	1502	1485	*	*
bcfc7d81-cb98-6e03-8fad-cff879c47c21	-	-	*	*
ca8e647d-ce5b-7aa6-b184-4f10246529ff	-	-	*	*
450837bc-4ae6-fb1d-68a8-70464645ed67	562	561	*	*
c08ec2d2-c1e1-4a68-df12-5094a60c5806	-	-	*	*
60039a1a-8333-4cd0-e533-061ef8ba80f8	562	561	*	*
ea988932-4a25-6db6-43f0-0f6c80247c6a	-	-	*	*
640ce4da-0e5d-06f2-c4c2-2877f17718c2	-	-	*	*
ddc91ecb-4698-d167-702f-435bca95bbdd	562	561	*	*
5ed83190-4b1d-3c4f-d48a-66e16e72fc49	1351	1350	*	*
f9ae4bad-bbb3-7b3c-dc95-ebae8f3861b3	239935	239934	*	*
30aa14df-4e45-9994-ef3f-6e602930e5ee	-	-	*	*
e6dc7692-2807-1414-dac8-d5e57b949744	562	561	*	*
86e01381-3be0-974c-0967-78ef1881d587	-	-	*	*
061bc5a6-2dc6-f845-1dfb-d210f4ebc4aa	-	-	*	*
ba5d8a0c-981b-792d-7f92-ac70a113d548	28901	590	*	*
6c976970-bec1-2d85-fb92-4d76202850d9	-	-	*	*
4d51ffa1-3838-3ef6-26e5-342013ca0253	28128	838	*	*
7df7a9a2-53ed-128a-da7e-a2d261ba9727	-	-	*	*
4eddbb50-f462-9f02-3c99-934d58d6ab3e	-	-	*	*
5f371843-2a71-05ac-fb6a-5a675247965a	-	-	*	*
9dcee4d8-cd8e-fec3-bdbc-72633be8c5b4	-	-	*	*
640e6e08-c043-73d0-bcad-84627ee692a4	-	-	*	*
439b2172-5a80-0020-4f4f-57e1da3989f0	-	-	*	*
5d6ccce1-2915-94c3-0098-a11a93e5d9c3	562	561	*	*
beae5d5a-6d9c-d10d-d693-b1d7a7958462	-	-	*	*
16e8f0e7-8db5-79f3-ff40-c7471f5be7d3	817	816	*	*
48e580b6-7492-bebe-fda2-8c1c774817e2	-	-	*	*
c3e6fca1-3f6e-d938-f93a-9bcecbd7d0ea	1496	1870884	*	*
3730e3f2-f2a4-c5d9-64e3-e8572315a224	-	-	*	*
ae513003-f318-9d4a-3b15-410ecfeb3384	-	-	*	*
2c3eecdb-51ad-a981-43ad-a7535d1b1125	562	561	*	*
a0794041-0bb3-2541-5e1f-2232c383cca0	562	561	*	*
9b186eb3-75b9-3437-e686-e9663359802d	301301	841	*	*
e2922ff0-f259-d06b-c7e2-f581f9c26603	-	-	*	*
3b01e70d-09c4-b24b-882d-12321d7da181	-	-	*	*
c111bb35-c669-e961-60be-e2356acb8d3c	817	816	*	*
ed316d51-c934-4c7e-4012-1fb5c260792b	-	-	*	*
2aa27d97-787f-eaf6-06b6-537d188249ca	-	-	*	*
1ed76d99-7813-e53d-584a-51ed83df156f	28901	590	*	*
f8d9e247-561e-ca55-b635-f4a2df49ea0a	-	-	*	*
04dfd347-2d8e-9836-91ae-2cc793ae0b83	-	-	*	*
8d041140-d6e7-75bd-3fc7-086060b999b2	1502	1485	*	*
9e0ae3b3-2c2c-be6a-a87b-012f43ffe23f	-	-	*	*
3a27fc2a-6299-0ab9-fd23-fb41ada9d5ca	1496	1870884	*	*
047a1cd5-8ed9-76b3-19a2-b3e0165e9460	-	-	*	*
1c65c196-5cf9-eb36-6bb0-44d2dbfce6c7	562	561	*	*
87fb2261-7167-c152-1163-533d93e38bce	239935	239934	*	*
0a02a016-0d0b-e754-ae7f-0a51b436b680	851	848	*	*
4ffdfa63-634a-502b-5356-5639d2af010e	-	-	*	*
99d6822d-7770-8444-414e-550265211396	-	-	*	*
db003328-18b5-e590-1a6e-66c0f345e189	-	-	*	*
61b6d8c3-15c0-4157-661a-dcbc2b1489b2	-	-	*	*
897e2040-3389-760f-e800-c09823886e3e	239935	239934	*	*
acf0bbac-0000-9a4d-7d0b-f03725aeb653	2173	2172	*	*
55959f37-44ae-e791-8d24-009e1f1438af	-	-	*	*
fabdac38-8cb9-b04a-7b44-2319f47748b6	-	-	*	*
97d20c85-4f23-e97b-bf75-de131f987f51	-	-	*	*
19abf837-5462-2c12-f135-efda588528e5	-	-	*	*
c0dfc9dc-8e3e-e743-f9fe-e82b60c87813	562	561	*	*
b059be10-1b3e-69e5-f5ca-9184c59d37d3	2173	2172	*	*
d7806840-5615-a7ee-586d-b64d47094fa3	-	-	*	*
44d80d91-f63b-a34d-fd0b-a99897a10841	562	561	*	*
bc461d29-68f5-edb1-029e-8d669704a124	-	-	*	*
f34e0355-7b6f-f073-a483-3cefaf10276f	-	-	*	*
1e759b50-eaeb-ef52-820d-da5332385d27	562	561	*	*
4a414379-96fd-ac9f-03b4-fe631d0cb998	562	561	*	*
2f026257-ae47-1e13-cfcd-bcbd49ababd2	562	561	*	*
4b1c846f-6cba-ea83-7e51-658621196aa1	-	-	*	*
0c3ebae4-812a-783a-a54a-704a5ce7ff6b	562	561	*	*
553b5f89-aabf-d79b-10e4-f51e744238ac	-	-	*	*
18fa4f45-c34f-ea78-1143-d4af2cf3d95a	-	-	*	*
79954063-868a-caf8-2fb0-480304860501	-	-	*	*
d39200c6-0d0b-6965-f89f-b5a6d91f685d	562	561	*	*
df4ed2f1-8ffa-845b-c292-fc63f57e2c0b	-	-	*	*
9729542d-528b-eb19-76fc-17f40f89bb25	-	-	*	*
7c666df7-4b40-4046-470f-b60e7f606d14	-	-	*	*
8ef6df53-15c1-a4c4-1f61-bc3d54c5826f	-	-	*	*
f5d5ef15-c1b6-7b4c-2423-a95dbec5205a	-	-	*	*
f775e00e-28e7-a73e-ec68-5f19e3169b8b	-	-	*	*
fdf8cf25-faff-b1e7-af63-7f69d94d6cf3	-	-	*	*
dba76147-36a7-9056-8e6a-c8b83b69ac76	562	561	*	*
1175667f-5d4a-edfe-38b8-981a1ca861d1	-	-	*	*
ac98a2f7-64e5-f6cb-247f-e35a5238752d	-	-	*	*
29fb91f9-a38d-f981-4002-0fe75d66d082	-	-	*	*
df876756-c585-c730-6d9c-e422ac2f6322	-	-	*	*
1afd8503-69d2-130b-a59e-6bfb3e60f4dc	-	-	*	*
6268d982-f996-8bba-5947-91dc7f0317fc	1502	1485	*	*
b0918193-35df-3542-850e-a3df3e102bb5	-	-	*	*
75752612-0477-a5ee-5e11-bb6a1b084d62	1351	1350	*	*
2e21b14d-56ab-96f6-488b-ab91ea125b0d	28128	838	*	*
6e8bb2b2-9c1f-e13c-372e-528a455ca8f1	-	-	*	*
803f8431-c714-46f6-fec5-4318dfdb37c0	-	-	*	*
c5f152cd-59ae-638e-7a38-6834f21cee65	-	-	*	*
cb880af7-4c2b-ebf5-f22f-46bc8440ee47	1496	1870884	*	*
4ada4082-a391-8cba-ce9d-84427a7ac563	817	816	*	*
80c7ebbf-84e3-b0ed-bc58-60f0cee83215	1502	1485	*	*
1b9dc307-2efb-b326-539d-ba0b4b0f3f1f	-	-	*	*
05887107-c7d6-ae32-4cd7-4798706091c0	851	848	*	*
e5b4a3fc-3c3d-03d8-5ed6-e0a2e0771970	-	-	*	*
f00b403b-b0fa-a8a5-fb6d-70291d9aeffb	562	561	*	*
f713b755-49fa-7d6b-da87-fa338f7b7b9a	-	-	*	*
51a43bc8-539f-204b-ce84-35807d31842e	423477	29465	*	*
9335456d-6562-1aa0-331a-de506001f72f	562	561	*	*
46830d97-c391-74d1-1af5-e6104469b825	1502	1485	*	*
862dac26-411e-b16f-6b63-0d93577292f7	-	-	*	*
799e2f34-17bc-439d-736c-def886b87c0e	-	-	*	*
0ae553da-315b-d472-1fb9-0c5f02e6b05a	-	-	*	*
eafae575-7364-65ec-fb5c-3010d828440e	1502	1485	*	*
c251f5a4-341a-81ec-4508-2af9d7c81f16	-	-	*	*
bd2e65b9-0db6-0045-ad31-8bf27246c42c	-	-	*	*
524ced97-ba57-cc58-909f-67156a10f974	-	-	*	*
d759e16c-0488-8368-b52b-992655b08684	239935	239934	*	*
6864914e-7f9a-a660-5bc2-b0661370b4c1	-	-	*	*
f76d9f40-d4b0-e205-c6ea-0e88c9c2aa34	-	-	*	*
a07d3487-d026-88c4-1e12-5cfa2fd0b179	-	-	*	*
0f032c0a-5e81-c5bc-f9fe-059780d3f93c	-	-	*	*
d6944e18-dbe4-6ead-178e-d5d28d852740	-	-	*	*
b5e3d89d-cc5c-6c14-eaeb-13388a219305	-	-	*	*
8ad5485c-82b8-8f3c-911b-762c05308ca3	562	561	*	*
5cefbb29-7615-3c93-da86-50515ed24336	-	-	*	*
b0fd65f6-7fae-feb4-2a66-c074164f8215	-	-	*	*
21b3d0d2-c52b-22d7-04bd-3cc5bc93f029	562	561	*	*
14318ba5-b240-5dc5-fa9f-2f9db9d3d603	-	-	*	*
1cd1d3e4-c475-aa58-3157-682db645af42	-	-	*	*
ca64d2a7-36f5-f226-e360-826bd70f75f0	-	-	*	*
20246780-7ff3-a1c3-53a0-688ee031a9be	-	-	*	*
bc4a7a6d-ed49-8731-faac-bb01182f3866	562	561	*	*
4ba7a585-e061-cde3-4a8c-cc53ebfe26ec	239935	239934	*	*
6997d888-63b7-653b-0650-822ec27cb650	-	-	*	*
f8c39ea3-7f26-2173-8e0c-52d31a51883e	-	-	*	*
5c29db0d-b555-169e-354a-4eeac0c5da8e	-	-	*	*
17a48f4d-ef2c-e570-b03d-649ceec886ae	562	561	*	*
e6b15423-6266-087a-d4e2-48a00be3b94f	562	561	*	*
9b2309c5-8889-1401-bd29-b341d7cc3142	28901	590	*	*
8d029763-d565-c1a1-5b49-03d495c86f49	-	-	*	*
a8ee5bb4-834f-241c-9976-28d9d733fb95	239935	239934	*	*
687dfbc1-9e47-a3b3-37d2-9db6022a0a73	-	-	*	*
90f318de-52d3-8572-22f8-191b04a63446	-	-	*	*
f72cf787-424e-372c-f8b8-53e8db1289df	-	-	*	*
c2d60326-65be-5644-583d-5302bf072222	-	-	*	*
4c52f050-e04d-ea9b-e8a3-fc5e3b4f5a9c	-	-	*	*
eb0a4a29-e286-4684-2a4a-e5471eb9c438	-	-	*	*
f6049302-59e1-a7e6-59f1-08dc9b61d28f	562	561	*	*
3a8606ce-0466-258c-7fa8-362118dce2ce	-	-	*	*
96053858-633d-46c4-88de-e3905d59c15b	-	-	*	*
4eeb4e4d-62fc-3ef6-4d4e-5e48e9178227	-	-	*	*
b65a4822-4d67-31f3-c2b4-daa637a4d638	1496	1870884	*	*
59e4561e-f39b-7800-a003-20d1bbd62c90	-	-	*	*
0cdacea8-50a2-84f4-6d72-64b54efdf5bd	1613	2742598	*	*
e8817388-cc15-c134-7c90-fb2f3ab1437e	851	848	*	*
4694dfb9-576f-bd08-e7d2-196fdadaa2c2	-	-	*	*
bc8513aa-187a-3c78-fe60-9e3c584b25f1	1351	1350	*	*
65c8ac3c-3689-22b9-1294-c68431a1550f	-	-	*	*
e4b17931-e6d8-60c3-23b0-abe31db5909e	-	-	*	*
5cbfee3d-f3d8-bd29-ea19-bc6eafd221ab	1496	1870884	*	*
52561304-51c8-eadb-b14a-6ce66159e824	2173	2172	*	*
b60f607d-edc3-ce5b-fa11-31f868c60e78	-	-	*	*
1e26f90d-79b8-c6d0-780b-be8f6cccee69	-	-	*	*
694744b1-94ae-7ec5-3bb8-adcdf86ee107	-	-	*	*
e2825f0b-5054-0993-a8b1-dce30e6f4d1c	-	-	*	*
dade10fd-1004-99ea-dfa9-2383b4b39a49	851	848	*	*
b4205209-de49-d679-5740-5a1a72fa60e5	-	-	*	*
ab55d6f4-e509-a702-ff16-446f7bd12fd5	562	561	*	*
6432af5a-128b-72c6-c876-7b3233e8ec90	28901	590	*	*
31b0dd1f-e092-4136-3764-a81225afdee7	562	561	*	*
52a3304e-ca4c-5581-3261-e8a0e2bce6ce	-	-	*	*
4a9d0da8-67f7-8d7d-2a80-853efe7238bd	-	-	*	*
ce5d2795-0c60-0e44-36f2-fc5de0a93f67	1502	1485	*	*
4cea90b7-3a95-335c-b289-d3aef4a9f37c	1502	1485	*	*
25a1e166-4bf6-aa5b-0ba8-953aed3ffbb9	-	-	*	*
aedeeb90-5463-017b-d8f5-f7296d009fbc	562	561	*	*
360c500c-7fd3-e2d9-9688-e2330879b19e	562	561	*	*
ae851b27-4614-a064-3570-178882a8e3ae	-	-	*	*
bf3a3d01-b95e-0a32-a665-9b0adecccc28	-	-	*	*
7ada9f77-469b-3682-8a77-d7dc512b67a4	-	-	*	*
00201f8b-1c34-b986-f811-ef97b54b64b8	-	-	*	*
ac969221-22b0-0833-a018-e8976a55c14d	-	-	*	*
dafea221-932b-ee2a-018e-8f660b2e2193	-	-	*	*
15b57fc3-9be3-ed8f-3d4f-dd0e34a1aaee	1502	1485	*	*
e33dd7d3-779e-af46-7f46-04a5ce013346	-	-	*	*
86e11530-004e-286a-6857-e15faf928efb	562	561	*	*
bd264d7c-2f92-cb69-2905-761ae8828d21	-	-	*	*
de867c4c-1f3f-7844-872d-32c8d70cc4bb	-	-	*	*
1e1457e2-142d-7f78-1954-1ad3ba2362f0	1502	1485	*	*
7d758eae-e51f-efe4-dcaf-c28d864c324e	-	-	*	*
00e28c8d-a157-b144-f09e-a97b7eddeb5f	562	561	*	*
70227f32-9919-f7e6-1fc1-89f2f8832b40	-	-	*	*
56b6b34d-a15b-fb22-669c-e656fa184856	-	-	*	*
fb80941a-a897-07d7-a901-a2e53a9aef37	-	-	*	*
2908682f-4d77-8a26-b909-6255eeca78bb	1502	1485	*	*
90cd00ea-ade7-ed24-c2a0-1baad4c22e13	1680	1678	*	*
76e3396a-bc74-304e-fc14-5e2dc1dc679a	562	561	*	*
619afd40-aeeb-979e-6585-5cf7fccdd413	562	561	*	*
4e68607e-dc24-7eaa-0918-6dbdfa011ce3	-	-	*	*
1e2d08cc-6a30-7cdc-9389-0f2bdf9a7be4	1680	1678	*	*
4dfadc39-7ee9-7229-0dc5-538b8123bd78	1351	1350	*	*
cc789342-f867-fb69-1c60-ed9a6a4b880f	301301	841	*	*
9c1584ee-b4b4-c64f-5dfc-5985acee3d6b	817	816	*	*
bdc9ee85-c34b-90ed-932c-0e5dc5864605	-	-	*	*
b30f7dc0-e64f-7ec0-f530-9e5d74848c34	-	-	*	*
